Date,Weekly_Sales
7/30/2010,1065350.56
8/6/2010,1144552.09
8/13/2010,1157975.68
8/20/2010,1189887.86
8/27/2010,1140501.03
9/3/2010,1095932.51
9/10/2010,1028635.39
9/17/2010,1043962.36
9/24/2010,1067432.1
10/1/2010,1061089.56
10/8/2010,1085483.44
10/15/2010,1096692.88
10/22/2010,1102185
10/29/2010,1115138.51
11/5/2010,1063056.21
11/12/2010,1141019.11
11/19/2010,1150729.89
11/26/2010,1634635.86
12/3/2010,1200892.56
12/10/2010,1377322.73
12/17/2010,1557776.1
12/24/2010,1949183.14
12/31/2010,955463.84
1/7/2011,1046416.17
1/14/2011,1028206.51
1/21/2011,1078348.91
1/28/2011,1006814.85
2/4/2011,1070457.8
2/11/2011,1124357.2
2/18/2011,1183528.58
2/25/2011,1054754.67
3/4/2011,1106847.62
3/11/2011,1101458.21
3/18/2011,1100765.5
3/25/2011,1068719.22
4/1/2011,1051121.02
4/8/2011,1102975.59
4/15/2011,1120508.14
4/22/2011,1210602.91
4/29/2011,1107494.55
5/6/2011,1181793.55
5/13/2011,1138162.76
5/20/2011,1145084.76
5/27/2011,1175447.49
6/3/2011,1167757
6/10/2011,1239741.34
6/17/2011,1192031.38
6/24/2011,1163869.52
7/1/2011,1199845.29
7/8/2011,1110244.52
7/15/2011,1144254.26
7/22/2011,1185674.48
7/29/2011,1169988.62
8/5/2011,1201694.14
8/12/2011,1206795.74
8/19/2011,1221318.17
8/26/2011,1183740.91
9/2/2011,1152117.5
9/9/2011,1128237.3
9/16/2011,1142499.25
9/23/2011,1116140.29
9/30/2011,1088943.98
10/7/2011,1149448.02
10/14/2011,1175420.26
10/21/2011,1151258.74
10/28/2011,1185391.96
11/4/2011,1204628.28
11/11/2011,1182733
11/18/2011,1181651.55
11/25/2011,1684468.66
12/2/2011,1179773.88
12/9/2011,1415746.91
12/16/2011,1556017.91
12/23/2011,1959526.96
12/30/2011,1102367.65
1/6/2012,1099937.25
1/13/2012,1071598.36
1/20/2012,1080012.04
1/27/2012,1051864.6
2/3/2012,1156826.31
2/10/2012,1129422.86
2/17/2012,1243812.59
2/24/2012,1091822.72
3/2/2012,1153332.89
3/9/2012,1124537.97
3/16/2012,1138101.18
3/23/2012,1146632.46
3/30/2012,1108686.87
4/6/2012,1270577.01
4/13/2012,1171834.47
4/20/2012,1121405.91
4/27/2012,1126962.44
5/4/2012,1187384.53
5/11/2012,1187051.07
5/18/2012,1177539.71
5/25/2012,1232784.22
6/1/2012,1157557.79
6/8/2012,1246322.44
6/15/2012,1234759.54
6/22/2012,1196880.11
6/29/2012,1178211.81
7/6/2012,1214183.97
7/13/2012,1141184.66
7/20/2012,1167829.33
7/27/2012,1144901.52
8/3/2012,1183571.35
8/10/2012,1227469.2
8/17/2012,1261306.37
8/24/2012,1272809.11
8/31/2012,1183979.27
9/7/2012,1126685.95
9/14/2012,1156377.47
9/21/2012,1159119.6
9/28/2012,1157111.15
10/5/2012,1202775.24
10/12/2012,1176681.31
10/19/2012,1199292.06
10/26/2012,1219979.29
2/5/2010,274593.43
2/12/2010,294882.83
2/19/2010,296850.83
2/26/2010,284052.77
3/5/2010,291484.89
3/12/2010,312161
3/19/2010,282235.73
3/26/2010,262893.76
4/2/2010,274634.52
4/9/2010,325201.05
4/16/2010,307779.64
4/23/2010,263263.02
4/30/2010,275883.23
5/7/2010,326870.13
5/14/2010,331173.51
5/21/2010,294264.2
5/28/2010,279246.33
6/4/2010,285100
6/11/2010,310800.79
6/18/2010,272399.08
6/25/2010,259419.91
7/2/2010,267495.76
7/9/2010,302423.93
7/16/2010,280937.84
7/23/2010,252734.31
7/30/2010,242047.03
8/6/2010,262789.95
8/13/2010,265367.51
8/20/2010,230519.49
8/27/2010,224031.19
9/3/2010,237405.82
9/10/2010,272834.88
9/17/2010,246277.18
9/24/2010,231976.84
10/1/2010,224294.39
10/8/2010,266484.19
10/15/2010,251732.92
10/22/2010,234175.92
10/29/2010,213538.32
11/5/2010,246124.61
11/12/2010,272803.94
11/19/2010,224639.76
11/26/2010,240044.57
12/3/2010,209986.25
12/10/2010,253050.1
12/17/2010,238875.26
12/24/2010,249246.8
12/31/2010,219804.85
1/7/2011,243948.82
1/14/2011,259527.75
1/21/2011,244856.44
1/28/2011,231155.9
2/4/2011,234218.03
2/11/2011,276198.74
2/18/2011,252349.6
2/25/2011,242901.21
3/4/2011,245435.8
3/11/2011,270921.44
3/18/2011,247234.47
3/25/2011,238084.08
4/1/2011,232769.09
4/8/2011,271924.73
4/15/2011,275749.56
4/22/2011,248603.3
4/29/2011,248561.86
5/6/2011,257031.19
5/13/2011,279466.87
5/20/2011,239206.26
5/27/2011,239431.85
6/3/2011,243477.03
6/10/2011,258427.39
6/17/2011,238172.66
6/24/2011,238433.53
7/1/2011,226702.36
7/8/2011,262717.71
7/15/2011,265003.47
7/22/2011,238915.05
7/29/2011,224806.96
8/5/2011,242456.39
8/12/2011,274721.85
8/19/2011,242771.37
8/26/2011,237095.82
9/2/2011,239198.36
9/9/2011,281842.28
9/16/2011,262407.57
9/23/2011,234793.12
9/30/2011,229731.98
10/7/2011,262159.13
10/14/2011,272487.33
10/21/2011,233543.08
10/28/2011,231319.96
11/4/2011,236157.12
11/11/2011,271961.04
11/18/2011,251294.5
11/25/2011,255996.47
12/2/2011,220060.35
12/9/2011,270373.05
12/16/2011,259638.35
12/23/2011,256235.19
12/30/2011,215359.21
1/6/2012,267058.08
1/13/2012,279447.22
1/20/2012,244899.2
1/27/2012,236920.49
2/3/2012,256091.32
2/10/2012,282552.58
2/17/2012,266300.98
2/24/2012,242526.7
3/2/2012,248051.53
3/9/2012,287346.29
3/16/2012,278067.73
3/23/2012,246970.97
3/30/2012,251327.67
4/6/2012,275911.97
4/13/2012,312698.67
4/20/2012,261837.2
4/27/2012,249798.75
5/4/2012,270497.51
5/11/2012,295841.84
5/18/2012,276899.95
5/25/2012,261851.74
6/1/2012,261131.09
6/8/2012,286082.76
6/15/2012,290444.31
6/22/2012,261666.29
6/29/2012,244338.31
7/6/2012,273690.37
7/13/2012,287033.64
7/20/2012,253205.89
7/27/2012,249134.32
8/3/2012,258533.12
8/10/2012,297753.49
8/17/2012,270097.76
8/24/2012,247672.56
8/31/2012,237129.81
9/7/2012,286428.78
9/14/2012,277417.53
9/21/2012,252709.58
9/28/2012,242813.51
10/5/2012,265444.9
10/12/2012,291781.15
10/19/2012,254412.34
10/26/2012,253731.13
2/5/2010,956228.96
2/12/2010,994610.99
2/19/2010,983963.07
2/26/2010,905756.13
3/5/2010,918295.79
3/12/2010,921247.88
3/19/2010,892070.82
3/26/2010,880742.35
4/2/2010,979428.66
4/9/2010,950684.2
4/16/2010,923344.54
4/23/2010,910240.68
4/30/2010,859922.19
5/7/2010,953495.48
5/14/2010,933924.44
5/21/2010,913616.32
5/28/2010,942868.38
6/4/2010,966187.51
6/11/2010,954681.56
6/18/2010,941612.04
6/25/2010,895800.07
7/2/2010,919229.36
7/9/2010,911210.81
7/16/2010,930269.79
7/23/2010,902050.95
7/30/2010,875976.83
8/6/2010,987435.35
8/13/2010,951208.65
8/20/2010,985152.94
8/27/2010,855421.39
9/3/2010,964356.74
9/10/2010,932240.96
9/17/2010,885445.47
9/24/2010,867539.07
10/1/2010,865709.11
10/8/2010,931710.67
10/15/2010,888703.62
10/22/2010,936293.6
10/29/2010,926294.02
11/5/2010,972292.31
11/12/2010,979730.78
11/19/2010,955766.33
11/26/2010,1309476.68
12/3/2010,1001512.21
12/10/2010,1086661.02
12/17/2010,1227148.13
12/24/2010,1620748.25
12/31/2010,902109.69
1/7/2011,900646.94
1/14/2011,898610.33
1/21/2011,891025.39
1/28/2011,836717.75
2/4/2011,971932.87
2/11/2011,1015654.6
2/18/2011,1062629.3
2/25/2011,953331.45
3/4/2011,963910.81
3/11/2011,943951.67
3/18/2011,1014218.8
3/25/2011,922898.38
4/1/2011,884233.67
4/8/2011,975479.83
4/15/2011,941829
4/22/2011,1051518.45
4/29/2011,895973.02
5/6/2011,965853.58
5/13/2011,966232.69
5/20/2011,945018.83
5/27/2011,941311.83
6/3/2011,947229.24
6/10/2011,943912.77
6/17/2011,968258.09
6/24/2011,923795.04
7/1/2011,911106.22
7/8/2011,926934.57
7/15/2011,903882.96
7/22/2011,913236.62
7/29/2011,851461.9
8/5/2011,942236.45
8/12/2011,956251.18
8/19/2011,960418.54
8/26/2011,871404.6
9/2/2011,926455.64
9/9/2011,930506.14
9/16/2011,927249.61
9/23/2011,902852.73
9/30/2011,871847.85
10/7/2011,954069.45
10/14/2011,911788.79
10/21/2011,953693.23
10/28/2011,958063.87
11/4/2011,992621.93
11/11/2011,991570.02
11/18/2011,947552.44
11/25/2011,1345595.82
12/2/2011,988742.08
12/9/2011,1084243.91
12/16/2011,1151052.86
12/23/2011,1593655.96
12/30/2011,965512.36
1/6/2012,953844.85
1/13/2012,913755.12
1/20/2012,910899.05
1/27/2012,872450.37
2/3/2012,939367.14
2/10/2012,1047658.09
2/17/2012,1123446.51
2/24/2012,950154.24
3/2/2012,990263.7
3/9/2012,976393.43
3/16/2012,999298.43
3/23/2012,945143.33
3/30/2012,938861.77
4/6/2012,1091020.37
4/13/2012,987353.65
4/20/2012,977628.78
4/27/2012,940299.87
5/4/2012,991104.4
5/11/2012,949625.52
5/18/2012,998672.85
5/25/2012,1015737.61
6/1/2012,977062.44
6/8/2012,999511.29
6/15/2012,982345.51
6/22/2012,1000285.1
6/29/2012,942970.63
7/6/2012,1007867.68
7/13/2012,954677.75
7/20/2012,950929.59
7/27/2012,917883.79
8/3/2012,973250.41
8/10/2012,1004523.59
8/17/2012,1013820.86
8/24/2012,926250.21
8/31/2012,933487.71
9/7/2012,976415.56
9/14/2012,955211.7
9/21/2012,943047.78
9/28/2012,928629.31
10/5/2012,968896.68
10/12/2012,948613.39
10/19/2012,963516.28
10/26/2012,956987.81
2/5/2010,1230613.5
2/12/2010,1168815.31
2/19/2010,1270658.64
2/26/2010,1020651.74
3/5/2010,1162610.27
3/12/2010,1150344.39
3/19/2010,1117536.09
3/26/2010,1078900.44
4/2/2010,1189556.47
4/9/2010,1198014.97
4/16/2010,1084487.55
4/23/2010,1110827.48
4/30/2010,1096930.65
5/7/2010,1182099.88
5/14/2010,1104277.57
5/21/2010,1078182.18
5/28/2010,1223777.48
6/4/2010,1282378.71
6/11/2010,1160412.71
6/18/2010,1198025.76
6/25/2010,1230245.74
7/2/2010,1245827.08
7/9/2010,1268766.76
7/16/2010,1124414.87
7/23/2010,1121756.43
7/30/2010,1139131.78
8/6/2010,1180183.39
8/13/2010,1090587.5
8/20/2010,1033719.5
8/27/2010,917693.06
9/3/2010,948660.79
9/10/2010,961685.98
9/17/2010,831443.61
9/24/2010,758069.78
10/1/2010,771065.21
10/8/2010,874615.32
10/15/2010,798376.99
10/22/2010,827705.82
10/29/2010,857797.33
11/5/2010,843755.12
11/12/2010,870914.69
11/19/2010,846850.35
11/26/2010,1781866.98
12/3/2010,982598.88
12/10/2010,1108580.19
12/17/2010,1314987.4
12/24/2010,1779236.54
12/31/2010,576332.05
1/7/2011,649289.75
1/14/2011,687670.78
1/21/2011,659902.07
1/28/2011,633289.78
2/4/2011,747577.05
2/11/2011,859258.17
2/18/2011,865305.88
2/25/2011,841129.26
3/4/2011,850448.54
3/11/2011,830601.39
3/18/2011,800662.82
3/25/2011,762184.1
4/1/2011,762620.94
4/8/2011,813352.41
4/15/2011,795157.2
4/22/2011,841778.34
4/29/2011,811824.06
5/6/2011,835181.18
5/13/2011,826155.95
5/20/2011,776838.56
5/27/2011,850708.6
6/3/2011,955466.84
6/10/2011,855130.21
6/17/2011,828594.86
6/24/2011,849397.57
7/1/2011,874453.88
7/8/2011,827717.85
7/15/2011,813845.5
7/22/2011,820188.42
7/29/2011,770820.27
8/5/2011,826820.71
8/12/2011,819911.89
8/19/2011,820288.35
8/26/2011,897037.25
9/2/2011,813486.55
9/9/2011,922440.64
9/16/2011,738792.11
9/23/2011,705802.45
9/30/2011,749676.95
10/7/2011,791637.53
10/14/2011,772859.25
10/21/2011,811328.4
10/28/2011,808821.5
11/4/2011,653468.75
11/11/2011,880576.33
11/18/2011,820964.1
11/25/2011,1733822.4
12/2/2011,903606.03
12/9/2011,948964.99
12/16/2011,1115255.65
12/23/2011,1550214.02
12/30/2011,904650.55
1/6/2012,671708.09
1/13/2012,625135.11
1/20/2012,669850.04
1/27/2012,588722.99
2/3/2012,746901.03
2/10/2012,849779.14
2/17/2012,824568.39
2/24/2012,805028.74
3/2/2012,766571.1
3/9/2012,796351.35
3/16/2012,793045.82
3/23/2012,760671.1
3/30/2012,744525.69
4/6/2012,860293.46
4/13/2012,788633.42
4/20/2012,794660.24
4/27/2012,721212.45
5/4/2012,772036.6
5/11/2012,802383.63
5/18/2012,819196.68
5/25/2012,822167.17
6/1/2012,932195.52
6/8/2012,873415.01
6/15/2012,848289.41
6/22/2012,911696
6/29/2012,892133.41
7/6/2012,985479.64
7/13/2012,825763.48
7/20/2012,841224.74
7/27/2012,808030.15
8/3/2012,866216.36
8/10/2012,888368.8
8/17/2012,887979.47
8/24/2012,895274.72
8/31/2012,931278.97
9/7/2012,984833.35
9/14/2012,821568.64
9/21/2012,772302.94
9/28/2012,814099.86
10/5/2012,866064.4
10/12/2012,873643.14
10/19/2012,829284.67
10/26/2012,865137.6
2/5/2010,467546.74
2/12/2010,469563.7
2/19/2010,470281.03
2/26/2010,447519.44
3/5/2010,480203.43
3/12/2010,441434.2
3/19/2010,428851.99
3/26/2010,404438.51
4/2/2010,435972.82
4/9/2010,453016.91
4/16/2010,483699.56
4/23/2010,434116.8
4/30/2010,457899.64
5/7/2010,489372.02
5/14/2010,476733.74
5/21/2010,474917.98
5/28/2010,447050.42
6/4/2010,471088.88
6/11/2010,467711.18
6/18/2010,485694.72
6/25/2010,434879.87
7/2/2010,434252.15
7/9/2010,471713.59
7/16/2010,466962.04
7/23/2010,452021.2
7/30/2010,432451.91
8/6/2010,467442.94
8/13/2010,470436.8
8/20/2010,437949.9
8/27/2010,412050.73
9/3/2010,431294.45
9/10/2010,434471.38
9/17/2010,454694.21
9/24/2010,419348.59
10/1/2010,422169.47
10/8/2010,444351.61
10/15/2010,453308.15
10/22/2010,424956.3
10/29/2010,392654.26
11/5/2010,405860.37
11/12/2010,425804.8
11/19/2010,411615.71
11/26/2010,408891.49
12/3/2010,360266.09
12/10/2010,404545.03
12/17/2010,410214.7
12/24/2010,422093.59
12/31/2010,359310.65
1/7/2011,384659.85
1/14/2011,410497.73
1/21/2011,399191.05
1/28/2011,372174.12
2/4/2011,417521.7
2/11/2011,401501.2
2/18/2011,427175.03
2/25/2011,380279.44
3/4/2011,402579.84
3/11/2011,407506.78
3/18/2011,431412.22
3/25/2011,390732.02
4/1/2011,385672.11
4/8/2011,428727.61
4/15/2011,414986.54
4/22/2011,374574.72
4/29/2011,340708.78
5/6/2011,393401.4
5/13/2011,395316.65
5/20/2011,376183.44
5/27/2011,348655.2
6/3/2011,373703.95
6/10/2011,374182.04
6/17/2011,394645.25
6/24/2011,360009.94
7/1/2011,354270.77
7/8/2011,377464.62
7/15/2011,385631.48
7/22/2011,361311.41
7/29/2011,354361.08
8/5/2011,381017.75
8/12/2011,380188.69
8/19/2011,373267.58
8/26/2011,344964.2
9/2/2011,350276.29
9/9/2011,352960.64
9/16/2011,343108.12
9/23/2011,322405.13
9/30/2011,314910.37
10/7/2011,346137.87
10/14/2011,342076.99
10/21/2011,328633.34
10/28/2011,306193.81
11/4/2011,313387.11
11/11/2011,328498.92
11/18/2011,332901.94
11/25/2011,332811.55
12/2/2011,293350.51
12/9/2011,312298.37
12/16/2011,341503.92
12/23/2011,325262.46
12/30/2011,287425.22
1/6/2012,329467.82
1/13/2012,325976.34
1/20/2012,330927.21
1/27/2012,301444.94
2/3/2012,310982.87
2/10/2012,335741.9
2/17/2012,326316.73
2/24/2012,313270.45
3/2/2012,315396.72
3/9/2012,318674.93
3/16/2012,335345.82
3/23/2012,317872.51
3/30/2012,304144.9
4/6/2012,331026.11
4/13/2012,339407.94
4/20/2012,323915.32
4/27/2012,308389.82
5/4/2012,312467.52
5/11/2012,330518.34
5/18/2012,324801.13
5/25/2012,306098.17
6/1/2012,306005.53
6/8/2012,338273.38
6/15/2012,333146.88
6/22/2012,306411.01
6/29/2012,291530.43
7/6/2012,306578.89
7/13/2012,298337.41
7/20/2012,303289.55
7/27/2012,279643.43
8/3/2012,304989.97
8/10/2012,298947.51
8/17/2012,314607.22
8/24/2012,282545.55
8/31/2012,282647.48
9/7/2012,293728.57
9/14/2012,301893.63
9/21/2012,293804.45
9/28/2012,270677.98
10/5/2012,277137.86
10/12/2012,300236.85
10/19/2012,287360.05
10/26/2012,272489.41
2/5/2010,536006.73
2/12/2010,529852.7
2/19/2010,510382.5
2/26/2010,513615.82
3/5/2010,519255.68
3/12/2010,513015.35
3/19/2010,460020.74
3/26/2010,515777.97
4/2/2010,540189.7
4/9/2010,513327.55
4/16/2010,524544.83
4/23/2010,527019.78
4/30/2010,517850.83
5/7/2010,543234.77
5/14/2010,505196.08
5/21/2010,510494.7
5/28/2010,532241.22
6/4/2010,479195.02
6/11/2010,481915.11
6/18/2010,505761.62
6/25/2010,485419.39
7/2/2010,498292.53
7/9/2010,502456.04
7/16/2010,485150.01
7/23/2010,491998.12
7/30/2010,487912.95
8/6/2010,508576.62
8/13/2010,491815.83
8/20/2010,486930.72
8/27/2010,512157.25
9/3/2010,510427.53
9/10/2010,510296.07
9/17/2010,501251.4
9/24/2010,494265.48
10/1/2010,529877.93
10/8/2010,524483.65
10/15/2010,498925.86
10/22/2010,510425.4
10/29/2010,514485.9
11/5/2010,539683.42
11/12/2010,517546.69
11/19/2010,518124.16
11/26/2010,518220.72
12/3/2010,508213.14
12/10/2010,511207.52
12/17/2010,534285.21
12/24/2010,576809.92
12/31/2010,460331.7
1/7/2011,542464.02
1/14/2011,525616.9
1/21/2011,526486.82
1/28/2011,513672.36
2/4/2011,583835.18
2/11/2011,522514.32
2/18/2011,536840.69
2/25/2011,514758.19
3/4/2011,527572.25
3/11/2011,505610.4
3/18/2011,478503.06
3/25/2011,522105.93
4/1/2011,534578.78
4/8/2011,543703.16
4/15/2011,543775.87
4/22/2011,526434.37
4/29/2011,502918.18
5/6/2011,547513.3
5/13/2011,511871.63
5/20/2011,533564.42
5/27/2011,507086.75
6/3/2011,500381.23
6/10/2011,509647.25
6/17/2011,525132.36
6/24/2011,509276.22
7/1/2011,517021.3
7/8/2011,489059.93
7/15/2011,498749.62
7/22/2011,505543.53
7/29/2011,504974.95
8/5/2011,510787.46
8/12/2011,502504.39
8/19/2011,506897.98
8/26/2011,527947.21
9/2/2011,530367.83
9/9/2011,506273.74
9/16/2011,513341.94
9/23/2011,516556.94
9/30/2011,516402.1
10/7/2011,522816.85
10/14/2011,513636.01
10/21/2011,522784.33
10/28/2011,517355.44
11/4/2011,555925.6
11/11/2011,501268.78
11/18/2011,527495.09
11/25/2011,522554.04
12/2/2011,527117.81
12/9/2011,537224.52
12/16/2011,533905.67
12/23/2011,605791.46
12/30/2011,451327.61
1/6/2012,558343.57
1/13/2012,546221.4
1/20/2012,543894.07
1/27/2012,514116.58
2/3/2012,555424.24
2/10/2012,527041.46
2/17/2012,541071.29
2/24/2012,518696.89
3/2/2012,525559.17
3/9/2012,535937.25
3/16/2012,484588.34
3/23/2012,520887.23
3/30/2012,533734.94
4/6/2012,564848.78
4/13/2012,506973.17
4/20/2012,523483.19
4/27/2012,528807.45
5/4/2012,535311.64
5/11/2012,527983.04
5/18/2012,534847.96
5/25/2012,540625.79
6/1/2012,531811.85
6/8/2012,528940.78
6/15/2012,508573.16
6/22/2012,484032.75
6/29/2012,508309.81
7/6/2012,519498.32
7/13/2012,506005.47
7/20/2012,503744.56
7/27/2012,514489.17
8/3/2012,521959.28
8/10/2012,500964.59
8/17/2012,509633.71
8/24/2012,522665.04
8/31/2012,538344.1
9/7/2012,526838.14
9/14/2012,514651.74
9/21/2012,521320.98
9/28/2012,527953.14
10/5/2012,546122.37
10/12/2012,521810.75
10/19/2012,551969.1
10/26/2012,534738.43
2/5/2010,358496.14
2/12/2010,342214.9
2/19/2010,327237.92
2/26/2010,334222.73
3/5/2010,372239.89
3/12/2010,342023.92
3/19/2010,333025.47
3/26/2010,335858.11
4/2/2010,368929.55
4/9/2010,341630.46
4/16/2010,337723.49
4/23/2010,335121.82
4/30/2010,337979.65
5/7/2010,383657.44
5/14/2010,346174.3
5/21/2010,340497.08
5/28/2010,326469.43
6/4/2010,376184.88
6/11/2010,354828.65
6/18/2010,335691.85
6/25/2010,322046.76
7/2/2010,361181.48
7/9/2010,343850.34
7/16/2010,338277.71
7/23/2010,328336.85
7/30/2010,336378.38
8/6/2010,378574.44
8/13/2010,341400.72
8/20/2010,329139.73
8/27/2010,322868.56
9/3/2010,377096.55
9/10/2010,336227.69
9/17/2010,336253.19
9/24/2010,330604.9
10/1/2010,360256.58
10/8/2010,351271.36
10/15/2010,337743.26
10/22/2010,339042.18
10/29/2010,341219.63
11/5/2010,380870.09
11/12/2010,340147.2
11/19/2010,348593.99
11/26/2010,360857.98
12/3/2010,351925.36
12/10/2010,355965.23
12/17/2010,334441.15
12/24/2010,369106.72
12/31/2010,303908.81
1/7/2011,386344.54
1/14/2011,356138.79
1/21/2011,341098.08
1/28/2011,357557.16
2/4/2011,402341.76
2/11/2011,377672.46
2/18/2011,364606.7
2/25/2011,354232.34
3/4/2011,405429.43
3/11/2011,357897.18
3/18/2011,349459.95
3/25/2011,351541.62
4/1/2011,382098.13
4/8/2011,392152.3
4/15/2011,362758.94
4/22/2011,362952.34
4/29/2011,344225.99
5/6/2011,422186.65
5/13/2011,366977.79
5/20/2011,365730.76
5/27/2011,356886.1
6/3/2011,396826.06
6/10/2011,381763.02
6/17/2011,356797
6/24/2011,354078.95
7/1/2011,387334.04
7/8/2011,399699.17
7/15/2011,367181.71
7/22/2011,365562.67
7/29/2011,355131.33
8/5/2011,437631.44
8/12/2011,387844.05
8/19/2011,362224.7
8/26/2011,365672.55
9/2/2011,416953.51
9/9/2011,397771.68
9/16/2011,408188.88
9/23/2011,394665.28
9/30/2011,366819.84
10/7/2011,449516.29
10/14/2011,400430.78
10/21/2011,402709.17
10/28/2011,378539.17
11/4/2011,436970.1
11/11/2011,411116.95
11/18/2011,392003.13
11/25/2011,393715.71
12/2/2011,411252.02
12/9/2011,435401.64
12/16/2011,404283.84
12/23/2011,419717.41
12/30/2011,342667.35
1/6/2012,478483.2
1/13/2012,423260.82
1/20/2012,405215.91
1/27/2012,412882.31
2/3/2012,457711.68
2/10/2012,469787.38
2/17/2012,415513.97
2/24/2012,409411.61
3/2/2012,471115.38
3/9/2012,452792.53
3/16/2012,428465.11
3/23/2012,412456.48
3/30/2012,408679.36
4/6/2012,499267.66
4/13/2012,435790.74
4/20/2012,401615.8
4/27/2012,419964.77
5/4/2012,491755.69
5/11/2012,429914.6
5/18/2012,412314.71
5/25/2012,422810.12
6/1/2012,435579.7
6/8/2012,448110.25
6/15/2012,430222.07
6/22/2012,405938.35
6/29/2012,404634.36
7/6/2012,471086.22
7/13/2012,416036.75
7/20/2012,441683.74
7/27/2012,407186.47
8/3/2012,469311.17
8/10/2012,436690.13
8/17/2012,411866.46
8/24/2012,397428.22
8/31/2012,424904.95
9/7/2012,490274.82
9/14/2012,430944.39
9/21/2012,409600.98
9/28/2012,398468.08
10/5/2012,458479.01
10/12/2012,437320.66
10/19/2012,428806.46
10/26/2012,417290.38
2/5/2010,1230596.8
2/12/2010,1266229.07
2/19/2010,1230591.97
2/26/2010,1168582.02
3/5/2010,1266254.21
3/12/2010,1244391.83
3/19/2010,1301590.13
3/26/2010,1235094.66
4/2/2010,1463942.62
4/9/2010,1327035.27
4/16/2010,1242874.98
4/23/2010,1280231.85
4/30/2010,1263836.59
5/7/2010,1355704.21
5/14/2010,1226997.7
5/21/2010,1350673.98
5/28/2010,1365541.59
6/4/2010,1512207.95
6/11/2010,1371405.33
6/18/2010,1368312.45
6/25/2010,1280414.8
7/2/2010,1352547.7
7/9/2010,1330473.47
7/16/2010,1339811.68
7/23/2010,1314651.83
7/30/2010,1308222.24
8/6/2010,1409989.67
8/13/2010,1371465.66
8/20/2010,1471816.52
8/27/2010,1417515.93
9/3/2010,1345167.61
9/10/2010,1279666.47
9/17/2010,1252915.43
9/24/2010,1199449.54
10/1/2010,1219583.91
10/8/2010,1286598.59
10/15/2010,1238742
10/22/2010,1261109.01
10/29/2010,1294769.08
11/5/2010,1293707.19
11/12/2010,1291398.71
11/19/2010,1370659.54
11/26/2010,2149355.2
12/3/2010,1431910.98
12/10/2010,1630564.48
12/17/2010,1842172.46
12/24/2010,2495489.25
12/31/2010,1230012.16
1/7/2011,1224475.12
1/14/2011,1193199.39
1/21/2011,1243370.74
1/28/2011,1158698.44
2/4/2011,1343773.94
2/11/2011,1227893.89
2/18/2011,1335233.74
2/25/2011,1240921.19
3/4/2011,1316385.43
3/11/2011,1283716.81
3/18/2011,1348410.05
3/25/2011,1284334.79
4/1/2011,1316849.36
4/8/2011,1350646.16
4/15/2011,1348031.55
4/22/2011,1563140.85
4/29/2011,1379651.87
5/6/2011,1370920.87
5/13/2011,1325022.77
5/20/2011,1373907.21
5/27/2011,1406124.14
6/3/2011,1541745.59
6/10/2011,1442092.08
6/17/2011,1451392.67
6/24/2011,1363167.95
7/1/2011,1429829.36
7/8/2011,1414564.53
7/15/2011,1380257.12
7/22/2011,1416005.59
7/29/2011,1426418.53
8/5/2011,1518790.89
8/12/2011,1514055.97
8/19/2011,1629066.9
8/26/2011,1573898.63
9/2/2011,1465089.85
9/9/2011,1429345.86
9/16/2011,1372500.63
9/23/2011,1338657.95
9/30/2011,1311775.83
10/7/2011,1443884.39
10/14/2011,1384721.84
10/21/2011,1465283.29
10/28/2011,1472663.1
11/4/2011,1553629.59
11/11/2011,1456957.38
11/18/2011,1510397.27
11/25/2011,2338832.4
12/2/2011,1632894.58
12/9/2011,1781528.77
12/16/2011,1991824.05
12/23/2011,2554482.84
12/30/2011,1537139.56
1/6/2012,1478537.93
1/13/2012,1369125.37
1/20/2012,1394841.03
1/27/2012,1320301.61
2/3/2012,1396150.15
2/10/2012,1442988.44
2/17/2012,1511041.69
2/24/2012,1412065.04
3/2/2012,1453047.02
3/9/2012,1470764.35
3/16/2012,1522421.07
3/23/2012,1469593.37
3/30/2012,1499727.02
4/6/2012,1764847.94
4/13/2012,1580732.73
4/20/2012,1433391.04
4/27/2012,1456997.2
5/4/2012,1512227.34
5/11/2012,1470792.41
5/18/2012,1522978.54
5/25/2012,1596036.66
6/1/2012,1640476.77
6/8/2012,1623442.24
6/15/2012,1587499.82
6/22/2012,1532316.79
6/29/2012,1492388.98
7/6/2012,1659221.99
7/13/2012,1471261.76
7/20/2012,1582168.27
7/27/2012,1487797.54
8/3/2012,1608277.74
8/10/2012,1641867.92
8/17/2012,1720221.91
8/24/2012,1724669.75
8/31/2012,1710923.94
9/7/2012,1609811.75
9/14/2012,1447614.08
9/21/2012,1555672.51
9/28/2012,1495607.07
10/5/2012,1574408.67
10/12/2012,1494417.07
10/19/2012,1577486.33
10/26/2012,1569502
2/5/2010,1001943.8
2/12/2010,955338.29
2/19/2010,916289.2
2/26/2010,863917.41
3/5/2010,990152.28
3/12/2010,899352.4
3/19/2010,894865.3
3/26/2010,873354.58
4/2/2010,1041202.13
4/9/2010,919839.19
4/16/2010,882636.96
4/23/2010,844958.49
4/30/2010,816838.31
5/7/2010,1009797.06
5/14/2010,907262.47
5/21/2010,885613.91
5/28/2010,1008483.07
6/4/2010,1052429.03
6/11/2010,1007574.67
6/18/2010,973105.3
6/25/2010,940405.03
